La	O
disposizione	O
in	O
oggetto	O
prevede	O
infatti	O
che	O
,	O
con	O
riguardo	O
ai	O
reati	O
di	O
violenza	O
domestica	O
e	O
di	O
genere	O
,	O
la	O
sospensione	O
condizionale	O
della	O
pena	O
sia	O
«	O
comunque	O
subordinata	O
alla	O
partecipazione	O
a	O
specifici	O
percorsi	O
di	O
recupero	O
presso	O
enti	O
o	O
associazioni	O
che	O
si	O
occupano	O
di	O
prevenzione	O
,	O
assistenza	O
psicologica	O
e	O
recupero	O
di	O
soggetti	O
condannati	O
per	O
i	O
medesimi	O
reati	O
»	O
e	O
che	O
«	O
gli	O
oneri	O
derivanti	O
dalla	O
partecipazione	O
ai	O
corsi	O
di	O
recupero	O
(	O
.	O
.	O
.	O
)	O
sono	O
a	O
carico	O
del	O
condannato	O
»	O
.	O
Relativamente	O
a	O
tale	O
norma	O
si	O
erano	O
manifestate	O
delle	O
criticità	O
,	O
determinate	O
dalla	O
possibilità	O
che	O
il	O
reo	O
fosse	O
sprovvisto	O
di	O
mezzi	O
economici	O
.	O
Nel	O
documento	O
finale	O
è	O
stata	O
accolta	O
questa	O
osservazione	O
e	O
,	O
pertanto	O
,	O
tali	O
oneri	O
restano	O
a	O
carico	O
del	O
condannato	O
,	O
come	O
è	O
giusto	O
che	O
sia	O
.	O
La	O
tutela	O
e	O
la	O
preoccupazione	O
prioritaria	O
devono	O
essere	O
rivolte	O
alle	O
vittime	O
dei	O
reati	O
e	O
la	O
nostra	O
finalità	O
è	O
quella	O
di	O
adottare	O
leggi	O
che	O
siano	O
dalla	O
parte	O
delle	O
vittime	O
.	O
Come	O
Lega	O
siamo	O
sempre	O
dalla	O
parte	O
delle	O
vittime	O
,	O
senza	O
dimenticare	O
gli	O
autori	O
dei	O
reati	O
,	O
il	O
loro	O
pericolo	O
di	O
recidiva	O
e	O
la	O
funzione	O
rieducativa	O
della	O
pena	O
.	O
A	O
tutto	O
questo	O
si	O
deve	O
infatti	O
accompagnare	O
la	O
certezza	O
della	O
pena	O
.	O
Posso	O
dire	O
che	O
in	O
Italia	O
esiste	O
una	O
violenza	O
contro	O
le	O
donne	O
importata	B-ORI
,	O
che	O
nasce	B-ONT
da	O
radici	B-ONT
culturali	O
estranee	O
alla	O
nostra	O
e	O
di	O
cui	O
sentiamo	O
parlare	O
solo	O
quando	O
arrivano	O
ad	O
occuparsene	O
i	O
media	O
,	O
ossia	O
quando	O
è	O
troppo	O
tardi	O
.	O
È	O
innegabile	O
che	O
fattori	O
religiosi	O
e	O
tradizioni	O
culturali	O
millenarie	O
siano	O
gli	O
ostacoli	O
maggiori	O
alla	O
rimozione	B-ORI
della	O
violenza	O
di	O
genere	O
.	O
Occorre	O
intervenire	O
su	O
queste	O
situazioni	O
in	O
cui	O
la	O
donna	O
è	O
davvero	O
considerata	O
,	O
culturalmente	O
,	O
alla	O
stregua	O
di	O
un	O
essere	O
inferiore	O
e	O
di	O
cui	O
troppo	O
spesso	O
si	O
evita	O
di	O
parlare	O
come	O
fosse	O
un	O
tabù	O
.	O
Fare	O
finta	O
di	O
non	O
vedere	O
potrebbe	O
essere	O
politicamente	O
corretto	O
,	O
ma	O
non	O
è	O
una	O
soluzione	O
.	O
Diamo	O
voce	O
alle	O
donne	O
,	O
a	O
tutte	O
le	O
donne	O
,	O
alle	O
donne	O
invisibili	O
,	O
che	O
vivono	O
anche	O
semi	O
-	O
segregate	O
in	O
casa	O
,	O
che	O
escono	O
solo	O
se	O
accompagnate	O
e	O
che	O
subiscono	O
forme	B-STR
di	O
violenza	O
strisciante	B-ONT
,	O
tra	O
cui	O
la	O
meno	O
visibile	B-ONT
è	O
l'	O
impossibilità	O
di	O
scegliere	O
e	O
decidere	O
autonomamente	O
della	O
propria	O
vita	O
.	O
