Un	O
capitolo	O
della	O
riforma	O
del	O
processo	O
civile	O
è	O
stato	O
dedicato	O
alla	O
famiglia	O
e	O
ai	O
minori	O
:	O
troppi	O
i	O
casi	O
di	O
violenza	O
sulle	O
donne	O
,	O
troppi	O
i	O
femminicidi	O
,	O
troppe	O
le	O
violenze	O
sui	O
bambini	O
,	O
troppi	O
i	O
drammi	O
che	O
originano	O
in	O
un	O
ambito	O
domestico	O
e	O
di	O
cui	O
abbiamo	O
notizia	O
quotidianamente	O
.	O
Una	O
vera	O
barbarie	B-STR
,	O
ha	O
detto	O
qualcuno	O
di	O
voi	O
.	O
Il	O
contenzioso	O
nell'	O
ambito	O
delle	O
relazioni	O
familiari	O
sta	O
crescendo	O
e	O
si	O
fa	O
sempre	O
più	O
complesso	O
:	O
cause	O
di	O
separazione	O
si	O
intrecciano	O
a	O
denunce	O
di	O
violenza	O
domestica	O
,	O
specialmente	O
nei	O
confronti	O
delle	O
donne	O
,	O
o	O
ad	O
azioni	O
del	O
giudice	O
a	O
protezione	O
dei	O
minori	O
.	O
Troppo	O
spesso	O
un	O
insufficiente	O
coordinamento	O
di	O
tutte	O
le	O
autorità	O
procedenti	O
-	O
tribunale	O
per	O
i	O
minorenni	O
,	O
tribunale	O
ordinario	O
civile	O
,	O
giudice	O
penale	O
,	O
giudice	O
tutelare	O
-	O
rende	O
inefficace	O
l'	O
intervento	O
di	O
tutti	O
e	O
riduce	O
la	O
possibilità	O
di	O
prevenire	O
conseguenze	O
anche	O
fatali	O
.	O
Di	O
qui	O
l'	O
esigenza	O
di	O
una	O
profonda	O
riforma	O
delle	O
procedure	O
e	O
dell'	O
organizzazione	O
giudiziaria	O
del	O
settore	O
,	O
che	O
sfocerà	O
a	O
tempo	O
debito	O
nell'	O
istituzione	O
del	O
tribunale	O
per	O
le	O
persone	O
,	O
per	O
i	O
minorenni	O
e	O
per	O
le	O
famiglie	O
,	O
allo	O
scopo	O
di	O
incrementare	O
le	O
garanzie	O
processuali	O
dei	O
soggetti	O
più	O
vulnerabili	O
facendo	O
tesoro	O
della	O
grande	O
esperienza	O
dei	O
giudici	O
minorili	O
e	O
valorizzandone	O
ancor	O
di	O
più	O
la	O
specializzazione	O
in	O
un	O
nuovo	O
e	O
più	O
razionale	O
contesto	O
ordinamentale	O
.	O
