Signor	O
Presidente	O
,	O
oggi	O
è	O
una	O
giornata	O
importante	O
,	O
celebrata	O
in	O
tutto	O
il	O
mondo	O
,	O
contro	O
la	O
violenza	O
sulle	O
donne	O
.	O

Questa	O
giornata	O
rappresenta	O
l'	O
occasione	O
per	O
attirare	O
una	O
significativa	O
attenzione	O
e	O
fare	O
delle	O
profonde	O
riflessioni	O
su	O
questo	O
tema	O
così	O
delicato	O
.	O

Sotto	O
il	O
profilo	O
legislativo	O
,	O
non	O
può	O
non	O
dirsi	O
che	O
sono	O
stati	O
fatti	O
grandi	O
progressi	O
,	O
soprattutto	O
per	O
quanto	O
concerne	O
il	O
rafforzamento	O
e	O
l'	O
inasprimento	O
delle	O
pene	O
per	O
chi	O
commette	O
tali	O
violenze	O
.	O

Ma	O
il	O
vero	O
elemento	O
che	O
si	O
oppone	O
alla	O
piena	O
uguaglianza	O
tra	O
uomini	O
e	O
donne	O
,	O
attraverso	O
cui	O
cancellare	O
del	O
tutto	O
la	O
violenza	O
di	O
genere	O
,	O
è	O
la	O
cultura	O
.	O

Lei	O
,	O
Presidente	O
,	O
vi	O
ha	O
fatto	O
riferimento	O
poco	O
fa	O
:	O
il	O
rispetto	O
della	O
donna	O
rimane	O
un	O
principio	O
talvolta	O
ancora	O
fragile	O
.	O

L'	O
assoluta	O
presa	O
di	O
coscienza	O
a	O
cui	O
sono	O
giunte	O
le	O
istituzioni	O
italiane	O
,	O
quelle	O
europee	O
ed	O
internazionali	O
sulla	O
necessità	O
di	O
tutelare	O
i	O
diritti	O
fondamentali	O
delle	O
donne	O
e	O
sul	O
ruolo	O
fondamentale	O
che	O
le	O
donne	O
svolgono	O
all'	O
interno	O
della	O
società	O
:	O
tutto	O
questo	O
deve	O
sicuramente	O
diventare	O
un	O
principio	O
universale	O
.	O

La	O
recente	O
sessione	O
della	O
Commissione	O
sulla	O
condizione	O
delle	O
donne	O
sotto	O
l'	O
egida	O
delle	O
Nazioni	O
Unite	O
,	O
alla	O
quale	O
ho	O
partecipato	O
,	O
è	O
stata	O
particolarmente	O
significativa	O
,	O
in	O
quanto	O
tutti	O
i	O
rappresentanti	O
degli	O
Stati	O
membri	O
hanno	O
condiviso	O
l'	O
urgenza	O
di	O
contrastare	B-STR
con	O
ogni	O
mezzo	O
la	O
violenza	O
contro	O
le	O
donne	O
,	O
soprattutto	O
quella	O
più	O
pericolosa	O
e	O
silenziosa	B-ONT
,	O
ovvero	O
quella	O
che	O
avviene	O
all'	O
interno	O
delle	O
mura	O
domestiche	O
.	O

È	O
notizia	O
di	O
poco	O
fa	O
,	O
battuta	O
dalle	O
agenzie	O
,	O
che	O
a	O
Bologna	O
un	O
uomo	O
ha	O
picchiato	O
la	O
moglie	O
davanti	O
ai	O
quattro	O
figli	O
e	O
la	O
figlia	O
di	O
11	O
anni	O
è	O
stata	O
costretta	O
a	O
chiamare	O
la	O
polizia	O
.	O

Certo	O
,	O
è	O
destabilizzante	O
sentire	O
le	O
parole	O
del	O
presidente	O
turco	O
Erdogan	O
,	O
il	O
quale	O
oggi	O
,	O
in	O
coincidenza	O
con	O
la	O
Giornata	O
mondiale	O
,	O
dichiara	O
che	O
non	O
esiste	O
l'	O
uguaglianza	O
tra	O
uomini	O
e	O
donne	O
,	O
in	O
quanto	O
ritiene	O
che	O
le	O
donne	O
siano	O
inferiori	O
rispetto	O
agli	O
uomini	O
.	O

Sono	O
espressioni	O
assolutamente	O
non	O
condivisibili	O
che	O
sintetizzano	O
,	O
tuttavia	O
,	O
una	O
realtà	O
crudele	O
:	O
siamo	O
ancora	O
lontani	O
dal	O
nostro	O
traguardo	O
universale	O
del	O
rispetto	O
sacro	O
delle	O
donne	O
.	O

