Come	O
dicevo	O
,	O
intervengo	O
sulla	O
tragica	O
vicenda	O
di	O
Tiziana	O
,	O
una	O
ragazza	O
di	O
trentun	O
anni	O
morta	O
suicida	O
,	O
che	O
dovrebbe	O
portare	O
a	O
un'	O
attenta	O
riflessione	O
su	O
un	O
fenomeno	O
non	O
solo	O
dilagante	O
ma	O
oramai	O
costante	O
,	O
che	O
anche	O
in	O
questo	O
caso	O
specifico	O
dev'	O
essere	O
chiamato	O
femminicidio	O
.	O

Tiziana	O
,	O
la	O
cui	O
rovinosa	O
vicenda	O
,	O
ossia	O
la	O
circolazione	O
dei	O
filmati	O
hard	O
diventati	O
virali	O
sul	O
web	O
,	O
non	O
necessita	O
in	O
questa	O
sede	O
di	O
essere	O
ripercorsa	O
,	O
è	O
stata	O
di	O
fatto	O
però	O
impossibilitata	O
a	O
condurre	O
un'	O
esistenza	O
dignitosa	O
.	O

L'	O
interruzione	O
di	O
tutti	O
i	O
rapporti	O
sociali	O
,	O
la	O
vergogna	O
,	O
lo	O
stato	O
di	O
depressione	O
,	O
il	O
primo	O
tentativo	O
di	O
suicidio	O
,	O
un	O
peso	O
insostenibile	O
,	O
una	O
morte	O
annunciata	O
e	O
quindi	O
anche	O
prevedibile	O
:	O
Tiziana	O
ha	O
subito	O
una	O
violazione	O
della	O
privacy	O
,	O
una	O
violazione	O
a	O
tutti	O
gli	O
effetti	O
che	O
l'	O
ha	O
costretta	O
a	O
cambiare	O
dapprima	O
identità	O
e	O
poi	O
a	O
rivolgersi	O
alle	O
competenti	O
autorità	O
al	O
fine	O
di	O
ottenere	O
ristoro	O
e	O
giustizia	O
nei	O
confronti	O
di	O
chi	O
ha	O
reso	O
pubbliche	O
le	O
immagini	O
,	O
quanto	O
dei	O
social	O
responsabili	O
anch'	O
essi	O
di	O
aver	O
diffuso	O
il	O
video	O
in	O
questione	O
.	O

Mi	O
riferisco	O
ai	O
vari	O
social	O
come	O
Facebook	O
,	O
Yahoo	O
,	O
Google	O
e	O
YouTube	O
.	O

Il	O
giudice	O
incaricato	O
del	O
caso	O
in	O
esame	O
ha	O
riconosciuto	O
la	O
lesione	O
del	O
diritto	O
alla	O
privacy	O
della	O
donna	O
,	O
contestando	O
nello	O
specifico	O
ai	O
social	O
la	O
non	O
immediata	O
rimozione	O
dei	O
contenuti	O
lesivi	O
della	O
reputazione	O
.	O

Ma	O
questo	O
non	O
può	O
bastare	O
,	O
ovviamente	O
.	O

Ebbene	O
,	O
i	O
contenitori	O
web	O
non	O
posso	O
racchiudere	O
e	O
veicolare	O
ogni	O
tipo	O
di	O
dato	O
,	O
senza	O
apporre	O
quei	O
filtri	O
che	O
tutelano	O
la	O
dimensione	O
umana	O
.	O

Occorre	O
tenere	O
ben	O
presente	O
che	O
la	O
libertà	O
di	O
ognuno	O
termina	O
laddove	O
comincia	O
quella	O
altrui	O
.	O

Bisogna	O
trasmettere	O
l'	O
importanza	O
delle	O
relazioni	O
umane	O
.	O

È	O
necessario	O
a	O
tal	O
fine	O
far	O
comprendere	O
come	O
il	O
sostrato	O
delle	O
relazioni	O
sia	O
necessariamente	O
il	O
rispetto	O
della	O
vita	O
altrui	O
.	O

Vi	O
deve	O
essere	O
una	O
cabina	O
di	O
regia	O
che	O
coinvolga	O
,	O
nei	O
casi	O
analoghi	O
,	O
simili	O
o	O
similari	O
a	O
quello	O
di	O
cui	O
si	O
sta	O
discutendo	O
,	O
anche	O
i	O
contenitori	O
e	O
diffusori	O
presenti	O
sul	O
web	O
.	O

La	O
cabina	O
di	O
regia	O
sul	O
territorio	O
deve	O
ricomprendere	O
servizi	O
come	O
la	O
sanità	O
e	O
l'	O
area	O
della	O
giustizia	O
,	O
ma	O
in	O
primis	O
anche	O
le	O
misure	O
necessarie	O
per	O
promuovere	O
i	O
cambiamenti	O
e	O
quei	O
comportamenti	O
socioculturali	O
delle	O
donne	O
e	O
degli	O
uomini	O
