Per	O
quanto	O
riguarda	O
la	O
violenza	O
sulle	O
donne	O
,	O
ha	O
ragione	O
il	O
senatore	O
Pillon	O
quando	O
dice	O
che	O
non	O
c'	O
entra	O
con	O
il	O
diritto	O
di	O
famiglia	O
,	O
ma	O
un	O
nesso	O
c'	O
è	O
,	O
perché	O
tante	O
volte	O
nei	O
processi	O
di	O
separazione	O
o	O
che	O
riguardano	O
la	O
famiglia	O
emergono	O
elementi	O
di	O
contesto	O
e	O
il	O
problema	O
lo	O
segnalavo	O
solo	O
per	O
dire	O
che	O
ci	O
devono	O
essere	O
dei	O
raccordi	O
tra	O
le	O
autorità	O
procedenti	O
.	O

Il	O
tema	O
della	O
violenza	O
sulle	O
donne	O
è	B-ONT
stato	I-ONT
sottolineato	I-ONT
dalla	O
senatrice	O
Cirinnà	O
e	O
dalla	O
senatrice	O
Rauti	O
e	O
sappiamo	O
bene	O
che	O
è	O
un'	O
emergenza	O
che	O
veramente	O
non	O
tende	O
a	O
declinare	O
e	O
ci	O
toglie	O
il	O
sonno	O
,	O
tanto	O
diventa	O
importante	O
e	O
grave	O
.	O

Il	O
disegno	O
di	O
legge	O
,	O
approvato	O
alla	O
fine	O
di	O
novembre	O
scorso	O
dal	O
Consiglio	O
dei	O
ministri	O
,	O
ha	O
uno	O
scopo	O
importante	O
ed	O
è	O
stato	O
davvero	O
frutto	O
di	O
un	O
lavoro	O
molto	O
intenso	O
tra	O
i	O
vari	O
Ministeri	O
competenti	O
.	O

Esso	O
vuole	O
affiancarsi	O
al	O
Codice	O
rosso	O
,	O
che	O
pure	O
era	O
una	O
normativa	O
già	O
molto	O
significativa	O
per	O
il	O
nostro	O
Paese	O
,	O
per	O
completare	O
un	O
aspetto	O
:	O
prevenire	O
tempestivamente	O
i	O
casi	O
di	O
violenza	O
e	O
di	O
femminicidio	O
.	O

Non	O
possiamo	O
soltanto	O
avere	O
misure	O
repressive	O
e	O
punitive	O
.	O

Quelle	O
azioni	O
violente	O
vanno	O
fermate	O
.	O

