Signor	O
Presidente	O
,	O
onorevoli	O
colleghi	O
,	O
rappresentanti	O
del	O
Governo	O
,	O
sta	O
nel	O
ruolo	O
della	O
politica	O
alimentare	O
e	O
costruire	O
nuovi	O
modelli	O
culturali	O
.	O

La	O
relazione	O
sui	O
percorsi	O
trattamentali	O
per	O
uomini	O
autori	O
di	O
violenza	O
che	O
ci	O
apprestiamo	O
a	O
votare	O
oggi	O
ci	O
pone	O
di	O
fronte	O
a	O
un	O
tema	O
piuttosto	O
delicato	O
,	O
che	O
va	O
affrontato	O
con	O
l'	O
intenzione	O
di	O
poter	O
agire	O
sui	O
comportamenti	O
di	O
ciascuno	O
e	O
poterne	O
provocare	O
un	O
cambiamento	O
necessario	O
per	O
costruire	O
le	O
modifiche	O
culturali	O
posto	O
che	O
,	O
alla	O
fine	O
,	O
l'	O
obiettivo	O
è	O
proprio	O
quello	O
di	O
modificare	O
la	O
cultura	O
dell'	O
intero	O
Paese	O
.	O

La	O
violenza	O
maschile	O
contro	O
le	O
donne	O
rappresenta	O
un	O
disagio	O
sociale	O
diffuso	O
,	O
con	O
radici	B-STR
culturali	O
profonde	O
;	O
un	O
fenomeno	O
di	O
dimensione	B-ONT
pubblica	O
che	O
,	O
finalmente	O
,	O
negli	O
ultimi	O
anni	O
,	O
viene	O
trattato	O
con	O
trasparenza	O
,	O
ma	O
che	O
per	O
troppo	O
tempo	O
è	B-ONT
stato	I-ONT
silenziato	I-ONT
,	O
così	O
come	O
lo	O
sono	O
state	O
le	O
vittime	O
.	O

È	O
stato	O
già	O
detto	O
che	O
uno	O
studio	O
dell'	O
Istat	O
conferma	O
che	O
più	O
di	O
tre	O
donne	O
su	O
dieci	O
,	O
di	O
età	O
compresa	O
tra	O
i	O
sedici	O
e	O
i	O
settant'	O
anni	O
anni	O
,	O
hanno	O
subìto	O
nel	O
corso	O
della	O
propria	O
vita	O
una	O
qualche	O
forma	B-STR
di	O
violenza	O
fisica	O
o	O
sessuale	O
.	O

Nel	O
2021	O
le	O
vittime	O
di	O
femminicidio	O
sono	O
state	O
una	O
ogni	O
tre	O
giorni	O
.	O

Si	O
tratta	O
di	O
cifre	O
che	O
fanno	O
rabbrividire	O
se	O
pensiamo	O
al	O
Paese	O
che	O
vogliamo	O
essere	O
e	O
all'	O
emancipazione	O
che	O
crediamo	O
di	O
avere	O
.	O

Purtroppo	O
ancora	O
oggi	O
è	O
percepibile	O
la	O
reticenza	O
con	O
la	O
quale	O
viene	O
punita	B-ONT
la	O
violenza	O
degli	O
uomini	O
contro	O
le	O
donne	O
.	O

Se	O
è	O
vero	O
che	O
lo	O
ius	O
corrigendi	O
esercitato	O
in	O
ambito	O
familiare	O
dal	O
marito	O
nei	O
confronti	O
della	O
moglie	O
è	O
uscito	O
dalla	O
giurisprudenza	O
italiana	O
,	O
possiamo	O
ancora	O
sentirne	O
la	O
sua	O
influenza	O
culturale	O
perché	O
-	O
purtroppo	O
-	O
questo	O
squilibrio	O
di	O
potere	O
tra	O
donne	O
e	O
uomini	O
ha	O
fatto	O
parte	O
del	O
nostro	O
modo	O
di	O
vivere	O
per	O
troppo	O
tempo	O
.	O

Il	O
ruolo	O
che	O
l'	O
uomo	O
e	O
la	O
donna	O
rivestono	O
nella	O
società	O
non	O
è	O
definito	O
alla	O
nascita	O
,	O
in	O
quanto	O
ogni	O
società	O
stabilisce	O
dei	O
canoni	O
attraverso	O
i	O
quali	O
un	O
uomo	O
e	O
una	O
donna	O
dovrebbero	O
comportarsi	O
.	O

Il	O
problema	O
va	O
quindi	O
affrontato	O
con	O
un'	O
intensa	O
e	O
convincente	O
azione	O
culturale	O
,	O
con	O
l'	O
aiuto	O
degli	O
operatori	O
coinvolti	O
e	O
le	O
loro	O
specifiche	O
competenze	O
,	O
avente	O
come	O
obiettivo	O
lo	O
sradicamento	O
definitivo	O
di	O
questo	O
comportamento	O
.	O

Il	O
dolore	O
delle	O
vittime	O
andrà	O
infatti	O
elaborato	O
nel	O
tempo	O
e	O
la	O
sofferenza	O
interna	O
rimarrà	O
per	O
sempre	O
.	O

Per	O
questo	O
motivo	O
,	O
si	O
richiede	O
una	O
risposta	O
decisa	O
e	O
tempestiva	O
al	O
Governo	O
.	O

I	O
dati	O
dimostrano	O
che	O
gli	O
uomini	O
che	O
esercitano	O
violenza	O
contro	O
le	O
donne	O
tendono	O
ad	O
atti	O
aggressivi	O
sempre	O
più	O
gravi	O
e	O
,	O
in	O
assenza	O
di	O
un	O
intervento	O
,	O
recidivano	O
nell'	O
85	O
per	O
cento	O
dei	O
casi	O
.	O

Per	O
attuare	O
l'	O
interruzione	O
dei	O
comportamenti	O
violenti	O
,	O
i	O
centri	O
che	O
si	O
occupano	O
della	O
rieducazione	O
si	O
propongono	O
anzitutto	O
di	O
far	O
comprendere	O
agli	O
uomini	O
autori	O
cosa	O
siano	O
la	O
violenza	O
e	O
il	O
dolore	O
indelebile	O
provocato	O
alle	O
vittime	O
,	O
nonché	O
di	O
sviluppare	O
in	O
essi	O
le	O
competenze	O
necessarie	O
per	O
riconoscere	O
e	O
gestire	O
quei	O
vissuti	O
che	O
generano	B-ONT
rabbia	O
e	O
violenza	O
,	O
così	O
da	O
evitare	O
recidive	O
ed	O
escalation	O
.	O

È	O
dunque	O
fondamentale	O
focalizzarsi	O
sul	O
lavoro	O
trattamentale	O
sugli	O
uomini	O
autori	O
di	O
violenza	O
con	O
degli	O
obiettivi	O
mirati	O
:	O
interrompere	O
l'	O
escalation	B-STR
di	O
violenza	O
