In	O
realtà	O
,	O
Caruso	O
,	O
al	O
Senato	O
,	O
ha	O
dimostrato	O
che	O
un	O
uomo	O
di	O
destra	O
,	O
un	O
uomo	O
profondamente	O
di	O
destra	O
,	O
può	O
benissimo	O
essere	O
apprezzato	O
da	O
tutto	O
l'	O
Emiciclo	O
,	O
può	O
benissimo	O
essere	O
protagonista	O
nell'	O
affrontare	O
temi	O
quali	O
la	O
violenza	O
sulle	O
donne	O
,	O
la	O
pedofilia	O
,	O
il	O
divorzio	O
breve	O
e	O
quant'	O
altro	O
che	O
solitamente	O
,	O
nell'	O
immaginario	O
collettivo	O
,	O
sono	O
più	O
appannaggio	O
di	O
altre	O
parti	O
politiche	O
,	O
anche	O
se	O
non	O
si	O
può	O
dire	O
che	O
non	O
lo	O
siano	O
anche	O
della	O
destra	O
.	O

