E	O
così	O
ci	O
ritroviamo	O
,	O
nel	O
terzo	O
millennio	O
,	O
ad	O
avere	O
la	O
necessità	O
di	O
discutere	O
mozioni	O
e	O
di	O
affrontare	O
ratifiche	O
volte	O
a	O
prevenire	O
e	O
ad	O
arginare	B-STR
la	O
violenza	O
nei	O
confronti	O
delle	O
donne	O
,	O
e	O
soprattutto	O
la	O
violenza	O
domestica	O
.	O

Gli	O
interventi	O
da	O
un	O
punto	O
di	O
vista	O
legislativo	O
sono	O
importanti	O
e	O
la	O
parità	O
di	O
genere	O
tra	O
uomini	O
e	O
donne	O
deve	O
essere	O
garantita	O
e	O
ribadita	O
in	O
tutte	O
le	O
sedi	O
istituzionali	O
.	O

Ben	O
venga	O
,	O
quindi	O
,	O
il	O
dibattito	O
che	O
stiamo	O
svolgendo	O
oggi	O
sulla	O
Convenzione	O
di	O
Istanbul	O
,	O
e	O
sono	O
anche	O
contenta	O
che	O
vi	O
abbiamo	O
voluto	O
abbinare	O
la	O
discussione	O
della	O
nostra	O
mozione	O
sul	O
contrasto	O
al	O
femminicidio	O
,	O
ma	O
mi	O
permetto	O
di	O
dire	O
che	O
non	O
è	O
abbastanza	O
.	O

Questi	O
interventi	O
devono	O
essere	O
accompagnati	O
,	O
sostenuti	O
e	O
avvalorati	O
da	O
un	O
concreto	O
cambiamento	O
a	O
livello	O
culturale	O
,	O
La	O
violenza	O
sulle	O
donne	O
-	O
e	O
più	O
in	O
generale	O
la	O
violenza	O
domestica	O
nei	O
confronti	O
dei	O
bambini	O
e	O
degli	O
anziani	O
-	O
deve	O
essere	O
considerata	O
aberrante	O
da	O
tutti	O
,	O
perché	O
è	O
un	O
colpo	B-ONT
al	I-ONT
cuore	I-ONT
per	O
l'	O
identità	O
profonda	O
della	O
famiglia	O
e	O
della	O
società	O
.	O

Proprio	O
per	O
questo	O
,	O
con	O
la	O
mozione	O
n	O
.	O

56	O
chiediamo	O
anche	O
che	O
vengano	O
messe	O
in	O
atto	O
iniziative	O
volte	O
a	O
promuovere	O
la	O
conoscenza	O
e	O
l'	O
applicazione	O
effettiva	O
della	O
normativa	O
vigente	O
in	O
tema	O
di	O
tutela	O
dei	O
diritti	O
umani	O
e	O
civili	O
e	O
di	O
contrasto	B-STR
alla	O
violenza	O
sulle	O
donne	O
,	O
in	O
particolar	O
modo	O
attraverso	O
la	O
promozione	O
di	O
un	O
programma	O
di	O
educazione	O
che	O
deve	O
partire	O
fin	O
dalle	O
scuole	O
di	O
tutti	O
gli	O
ordini	O
.	O

