Signor	O
Presidente	O
,	O
durante	O
la	O
campagna	O
referendaria	O
,	O
ho	O
sentito	O
una	O
serie	O
di	O
affermazioni	O
non	O
opinabili	O
,	O
ma	O
semplicemente	O
false	O
.	O

Credo	O
che	O
su	O
tante	O
cose	O
possiamo	O
essere	O
d'	O
accordo	O
o	O
meno	O
,	O
ma	O
poi	O
esiste	O
una	O
linea	O
di	O
confine	O
tra	O
verità	O
e	O
falsità	O
.	O

In	O
questo	O
emendamento	O
,	O
noi	O
replichiamo	O
esattamente	O
il	O
testo	O
che	O
era	O
previsto	O
per	O
il	O
referendum	O
.	O

Ebbene	O
,	O
quello	O
che	O
noi	O
vogliamo	O
è	O
,	O
solo	O
ed	O
esclusivamente	O
in	O
relazione	O
ad	O
alcuni	O
-	O
e	O
sottolineo	O
alcuni	O
-	O
reati	O
,	O
limitare	O
gli	O
abusi	O
di	O
custodia	O
cautelare	O
.	O

Mi	O
dispiace	O
,	O
quando	O
una	O
donna	O
sbaglia	O
clamorosamente	O
a	O
leggere	O
un	O
testo	O
.	O

Questo	O
testo	O
non	O
attiene	O
assolutamente	O
alla	O
violenza	O
sulle	O
donne	O
;	O
questo	O
testo	O
non	O
attiene	O
assolutamente	O
allo	O
stalking	O
,	O
e	O
sa	O
perché	O
?	O

Perché	O
li	O
abbiamo	O
esclusi	O
.	O

Leggete	O
e	O
poi	O
parlate	O
:	O
è	O
una	O
vergogna	O
che	O
diciate	O
cose	O
campate	O
in	O
aria	O
.	O

