Il	O
mondo	O
occidentale	O
,	O
traino	O
giuridico	O
mondiale	O
da	O
secoli	O
,	O
che	O
sbandiera	O
la	O
sua	O
superiorità	O
nel	O
riconoscere	O
diritti	O
civili	O
e	O
principi	O
etico	O
-	O
morali	O
di	O
portata	O
assoluta	O
,	O
ha	O
deciso	O
finalmente	O
di	O
dotarsi	O
di	O
strumenti	O
giuridici	O
adeguati	O
volti	O
a	O
fronteggiare	O
una	O
moderna	O
piaga	B-ONT
sociale	O
che	O
sta	O
caratterizzando	O
tristemente	O
gli	O
inizi	O
di	O
questo	O
millennio	O
:	O
la	O
violenza	O
in	O
ogni	O
sua	O
forma	B-STR
nei	O
confronti	O
dei	O
soggetti	O
più	O
esposti	O
e	O
maggiormente	O
incapaci	O
di	O
difendersi	O
e	O
reagire	O
.	O

La	O
ratio	O
,	O
la	O
struttura	O
legislativa	O
,	O
gli	O
obiettivi	O
e	O
la	O
necessità	O
etica	O
di	O
questa	O
norma	O
sono	O
stati	O
individuati	O
in	O
maniera	O
chiara	O
e	O
dettagliata	O
.	O

E	O
questo	O
è	O
un	O
grande	O
segnale	O
di	O
civiltà	O
,	O
ma	O
soprattutto	O
è	O
una	O
presa	O
di	O
coscienza	O
collettiva	O
della	O
comunità	O
internazionale	O
del	O
fatto	O
che	O
questo	O
fenomeno	O
andava	O
disciplinato	O
nel	O
più	O
breve	O
tempo	O
possibile	O
e	O
nel	O
più	O
deciso	O
e	O
incisivo	O
dei	O
modi	O
.	O

Tra	O
i	O
principali	O
aspetti	O
vogliamo	O
sottolineare	O
una	O
peculiarità	O
di	O
questa	O
norma	O
,	O
di	O
cui	O
non	O
è	O
mai	O
retorico	O
parlare	O
,	O
soprattutto	O
alla	O
luce	O
degli	O
agghiaccianti	O
fatti	O
di	O
cronaca	O
quotidiana	O
che	O
vedono	O
protagonisti	O
e	O
vittime	O
donne	O
e	O
purtroppo	O
bambini	O
,	O
quella	O
di	O
perseguire	O
non	O
solo	O
il	O
fine	O
di	O
proteggere	O
legislativamente	O
le	O
donne	O
da	O
ogni	O
forma	B-STR
di	O
violenza	O
e	O
contrastare	O
la	O
disumanità	B-ONT
della	O
violenza	O
domestica	O
,	O
ma	O
anche	O
di	O
contribuire	O
ad	O
eliminare	O
ogni	O
forma	O
di	O
discriminazione	O
contro	O
le	O
stesse	O
e	O
promuovere	O
la	O
concreta	O
parità	O
tra	O
i	O
sessi	O
,	O
