La	O
lezioncina	O
dal	O
senatore	O
Pillon	O
su	O
questo	O
versante	O
è	O
difficile	O
da	O
accettare	O
,	O
anche	O
perché	O
ha	O
una	O
concezione	O
della	O
violenza	O
di	O
genere	O
completamente	O
sbagliata	O
,	O
lasciatemelo	O
dire	O
:	O
come	O
si	O
può	O
pensare	O
che	O
la	O
violenza	O
di	O
genere	O
sia	O
violenza	O
comune	O
?	O

È	O
una	O
violenza	O
che	O
sta	B-ORI
e	O
si	B-ORI
inserisce	I-ORI
anche	O
in	O
un	O
contesto	O
dove	O
le	O
comunità	O
spesso	O
hanno	O
avuto	O
indifferenza	O
,	O
dove	O
spesso	O
ha	O
prevalso	O
il	O
silenzio	O
,	O
anche	O
negli	O
ambiti	O
familiari	O
,	O
dove	O
quel	O
silenzio	O
è	O
diventato	O
omertà	O
e	O
da	O
omertà	O
è	O
diventata	O
connivenza	O
.	O

Pensare	O
di	O
paragonarla	O
alla	O
violenza	O
comune	O
e	O
ciò	O
che	O
di	O
più	O
sbagliato	O
ci	O
può	O
essere	O
ed	O
è	O
quello	O
che	O
ci	O
divide	O
.	O

Da	O
questo	O
punto	O
di	O
vista	O
,	O
devo	O
dire	O
che	O
si	O
è	O
interrotto	O
,	O
rispetto	O
al	O
passato	O
e	O
al	O
lavoro	O
fatto	O
negli	O
ultimi	O
cinque	O
anni	O
,	O
un	O
approccio	O
multidisciplinare	O
.	O

Pensare	O
di	O
affrontare	O
questo	O
tema	O
solo	O
con	O
politiche	O
securitarie	O
è	O
una	O
scorciatoia	O
che	O
rischia	O
di	O
non	O
portarci	O
a	O
destinazione	O
:	O
quando	O
nel	O
2013	O
,	O
prima	O
fra	O
i	O
Paesi	O
europei	O
,	O
l'	O
Italia	O
ha	O
ratificato	O
la	O
Convenzione	O
di	O
Istanbul	O
,	O
l'	O
ha	O
fatto	O
perché	O
da	O
lì	O
non	O
solo	O
partiva	O
l'	O
attuazione	O
di	O
una	O
serie	O
di	O
norme	O
innovative	O
,	O
ma	O
perché	O
c'	O
era	O
un	O
disegno	O
,	O
c'	O
era	O
una	O
visione	O
su	O
come	O
si	O
dovesse	O
affrontare	O
il	O
tema	O
della	O
violenza	O
di	O
genere	O
,	O
c'	O
era	O
l'	O
idea	O
che	O
la	O
violenza	O
contro	O
le	O
donne	O
è	O
una	O
violazione	O
dei	O
diritti	O
umani	O
,	O
ed	O
è	O
il	O
motivo	O
per	O
cui	O
noi	O
oggi	O
riusciamo	O
a	O
parlare	O
anche	O
del	O
tema	O
dei	O
matrimoni	O
forzati	O
e	O
lo	O
inseriamo	O
in	O
una	O
legge	O
,	O
così	O
come	O
il	O
tema	O
delle	O
mutilazioni	O
genitali	O
.	O

Non	O
solo	O
questo	O
,	O
ma	O
-	O
l'	O
ha	O
ricordato	O
bene	O
la	O
senatrice	O
Monica	O
Cirinnà	O
nella	O
sua	O
relazione	O
di	O
minoranza	O
-	O
vivere	O
liberi	O
dalla	O
violenza	O
è	O
un	O
diritto	O
e	O
non	O
una	O
concessione	O
e	O
-	O
vero	O
