Oggi	O
in	O
quest'	O
Aula	O
ci	O
accingiamo	O
a	O
votare	O
un	O
provvedimento	O
che	O
ha	O
come	O
oggetto	O
un	O
tema	O
assai	O
delicato	O
e	O
al	O
tempo	O
stesso	O
complesso	O
:	O
complesso	O
perché	O
presenta	O
molteplici	O
sfaccettature	B-STR
,	O
perché	O
è	O
dinamico	O
e	O
soprattutto	O
perché	O
penetra	B-ONT
all'	O
interno	O
dell'	O
intimità	O
domestica	O
e	O
lo	O
fa	O
con	O
il	O
fine	O
di	O
tutelarne	O
i	O
membri	O
.	O

La	O
complessità	O
deriva	O
dal	O
fatto	O
che	O
è	O
un	O
fenomeno	O
culturale	O
con	O
radici	B-STR
profonde	O
e	O
che	O
,	O
proprio	O
sul	O
piano	O
culturale	O
,	O
andrebbe	O
contrastato	B-STR
con	O
l'	O
ausilio	O
delle	O
discipline	O
antropologiche	O
,	O
pedagogiche	O
e	O
psicologiche	O
,	O
in	O
modo	O
sistematico	O
e	O
scientifico	O
;	O
ma	O
ciò	O
richiede	O
tempo	O
e	O
coordinazione	O
delle	O
valide	O
risorse	O
pur	O
presenti	O
nel	O
nostro	O
territorio	O
,	O
purtroppo	O
ancora	O
disperse	O
e	O
male	O
utilizzate	O
.	O

Tuttavia	O
,	O
il	O
carattere	O
d'	O
urgenza	O
ribadito	O
dalla	O
cronaca	O
e	O
dalle	O
statistiche	O
impietose	O
,	O
oggi	O
,	O
ci	O
impone	O
di	O
intervenire	O
immediatamente	O
senza	O
ulteriori	O
more	O
,	O
iniziando	O
con	O
alcuni	O
ritocchi	O
al	O
codice	O
penale	O
e	O
al	O
codice	O
di	O
procedura	O
penale	O
,	O
con	O
la	O
sicura	O
convinzione	O
che	O
tali	O
provvedimenti	O
possano	O
sottrarre	O
alcune	O
sventurate	O
a	O
un	O
inevitabile	O
destino	O
.	O

Gli	O
interventi	O
che	O
si	O
intendono	O
adottare	O
,	O
infatti	O
,	O
mirano	O
a	O
migliorare	O
con	O
modifiche	O
il	O
codice	O
penale	O
e	O
il	O
codice	O
di	O
procedura	O
penale	O
in	O
materia	O
di	O
violenza	O
domestica	O
.	O

