La	O
cancellazione	O
della	O
protezione	O
umanitaria	O
è	O
un	O
nostro	O
cavallo	O
di	O
battaglia	O
fin	O
dalla	O
scorsa	O
legislatura	O
;	O
il	O
problema	O
è	O
che	O
voi	O
non	O
avete	O
cancellato	O
l'	O
istituto	O
della	O
protezione	O
umanitaria	O
,	O
al	O
massimo	O
l'	O
avete	O
riformato	O
,	O
perché	O
avete	O
chiuso	O
la	O
porta	O
di	O
tale	O
forma	O
di	O
protezione	O
ma	O
avete	O
al	O
contempo	O
aperto	O
almeno	O
quattro	O
o	O
cinque	O
finestre	O
.	O
Mi	O
riferisco	O
alle	O
deroghe	O
riguardanti	O
il	O
cittadino	O
,	O
magari	O
proveniente	O
da	O
un	O
Paese	O
sahariano	O
o	O
subsahariano	O
,	O
che	O
possa	O
dimostrare	O
di	O
correre	O
il	O
rischio	O
di	O
subire	O
violenza	O
domestica	O
o	O
sfruttamento	O
lavorativo	O
nel	O
Paese	O
di	O
origine	O
,	O
di	O
incorrere	O
in	O
straordinarie	O
avversità	O
climatiche	O
oppure	O
di	O
avere	O
necessità	O
di	O
cure	O
mediche	O
.	O
Voi	O
vi	O
renderete	O
conto	O
che	O
ognuna	O
di	O
queste	O
fattispecie	O
rende	O
possibile	O
l'	O
accoglimento	O
della	O
domanda	O
di	O
permesso	O
umanitario	O
.	O
